date,time,ion_analog,voltage_ion,pressure_ion,conv_analog,voltage_conv,pressure_conv,tags
2025-07-18,15:39:26,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:27,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:28,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:29,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:30,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:31,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:32,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:33,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:34,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:35,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:36,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:37,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:38,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:39,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:40,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:41,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:42,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:43,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:44,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:45,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:46,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:47,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:48,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:49,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:50,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:51,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:52,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:53,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:54,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:55,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:56,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:57,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:58,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:39:59,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:00,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:01,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:02,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:03,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:04,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:05,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:06,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:07,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:08,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:09,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:10,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:11,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:12,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:13,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:14,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:15,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:16,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:17,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:18,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:19,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:20,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:21,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:22,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:23,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:24,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:25,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:26,436,2.15E+00,2.04E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:27,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
2025-07-18,15:40:28,435,2.15E+00,1.99E-07,NaN,NaN,NaN,"IG on, CG off"
