datetime,voltage_ion,pressure_ion,voltage_conv,pressure_conv,tags,IC_unplugged,CC_unplugged,tag_list,tag_IG_on,tag_IG_off,tag_IG_fail,tag_IG_turn_on,tag_IG_turn_off,tag_IG_slow_on,tag_CG_on,tag_CG_off,tag_CG_turn_off,tag_CG_turn_on,tag_gate_manipulation,tag_RP_on,tag_chamber_open,tag_venting,IG_state,CG_state,CH_state,anomaly_if_ion,score_if_raw_ion,score_if_ion,anomaly_if_conv,score_if_raw_conv,score_if_conv,anomaly_if,score_if_raw,score_if
2025-07-09 02:05:41,2.17,2.18e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-09 02:06:11,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 02:06:42,2.17,2.18e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-09 02:11:11,2.17,2.18e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-09 02:11:42,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 02:12:12,2.17,2.23e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.24851725622686638,-0.24851725622686638,1,0.24661696860790722,-0.24661696860790722
2025-07-09 02:12:42,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 02:14:42,2.17,2.23e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-09 02:15:12,2.17,2.18e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-09 02:15:42,2.17,2.23e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-09 02:16:11,2.17,2.18e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-09 02:17:12,2.17,2.18e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-09 02:17:42,2.17,2.23e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-09 02:18:12,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 02:18:42,2.17,2.23e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.24851725622686638,-0.24851725622686638,1,0.24661696860790722,-0.24661696860790722
2025-07-09 02:19:12,2.17,2.18e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-09 02:19:42,2.17,2.23e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.24851725622686638,-0.24851725622686638,1,0.24661696860790722,-0.24661696860790722
2025-07-09 02:20:42,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 02:21:12,2.17,2.23e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.24851725622686638,-0.24851725622686638,1,0.24661696860790722,-0.24661696860790722
2025-07-09 02:21:42,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 02:22:12,2.17,2.23e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.24851725622686638,-0.24851725622686638,1,0.24661696860790722,-0.24661696860790722
2025-07-09 02:22:42,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 02:24:42,2.17,2.23e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.24851725622686638,-0.24851725622686638,1,0.24661696860790722,-0.24661696860790722
2025-07-09 02:25:42,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 02:28:42,2.17,2.23e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-09 02:29:42,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 02:30:12,2.17,2.23e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-09 02:30:42,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 02:31:12,2.17,2.23e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.24851725622686638,-0.24851725622686638,1,0.24661696860790722,-0.24661696860790722
2025-07-09 02:31:42,2.17,2.18e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-09 02:32:12,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 02:34:12,2.17,2.23e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-09 02:35:12,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 02:37:42,2.17,2.23e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.24851725622686638,-0.24851725622686638,1,0.24661696860790722,-0.24661696860790722
2025-07-09 02:38:12,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 02:39:42,2.17,2.23e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.24851725622686638,-0.24851725622686638,1,0.24661696860790722,-0.24661696860790722
2025-07-09 02:41:12,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 02:41:42,2.17,2.23e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-09 02:42:12,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 02:42:42,2.17,2.18e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-09 02:43:42,2.17,2.23e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.24851725622686638,-0.24851725622686638,1,0.24661696860790722,-0.24661696860790722
2025-07-09 02:44:12,2.17,2.18e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-09 02:44:42,2.17,2.23e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-09 02:45:12,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 02:45:42,2.17,2.18e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-09 02:46:12,2.17,2.23e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.24851725622686638,-0.24851725622686638,1,0.24661696860790722,-0.24661696860790722
2025-07-09 02:46:42,2.17,2.18e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-09 02:48:42,2.17,2.18e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-09 02:49:42,2.17,2.23e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-09 02:50:12,2.17,2.18e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-09 02:52:42,2.17,2.23e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.24851725622686638,-0.24851725622686638,1,0.24661696860790722,-0.24661696860790722
2025-07-09 02:53:12,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 02:53:42,2.17,2.23e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.24851725622686638,-0.24851725622686638,1,0.24661696860790722,-0.24661696860790722
2025-07-09 02:54:42,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 02:57:12,2.17,2.23e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.24851725622686638,-0.24851725622686638,1,0.24661696860790722,-0.24661696860790722
2025-07-09 02:57:42,2.17,2.18e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-09 02:59:42,2.17,2.23e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-09 03:01:42,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 03:04:42,2.17,2.23e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.24851725622686638,-0.24851725622686638,1,0.24661696860790722,-0.24661696860790722
2025-07-09 03:05:12,2.17,2.18e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-09 03:05:42,2.17,2.23e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-09 03:06:12,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 03:08:12,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 03:08:42,2.17,2.23e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-09 03:10:12,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 03:10:42,2.17,2.18e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-09 03:12:42,2.17,2.18e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-09 03:13:12,2.17,2.23e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-09 03:14:13,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 03:15:12,2.17,2.23e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.24851725622686638,-0.24851725622686638,1,0.24661696860790722,-0.24661696860790722
2025-07-09 03:15:42,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 03:18:12,2.17,2.23e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.24851725622686638,-0.24851725622686638,1,0.24661696860790722,-0.24661696860790722
2025-07-09 03:18:42,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 03:19:12,2.17,2.23e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-09 03:20:12,2.17,2.18e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-09 03:21:12,2.17,2.18e-07,0.949,0.000983,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.153806781844674,-0.153806781844674,1,0.153806781844674,-0.153806781844674
2025-07-09 03:21:42,2.17,2.23e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.24851725622686638,-0.24851725622686638,1,0.24661696860790722,-0.24661696860790722
2025-07-09 03:23:13,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 03:24:13,2.17,2.23e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.24851725622686638,-0.24851725622686638,1,0.24661696860790722,-0.24661696860790722
2025-07-09 03:25:43,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
2025-07-09 03:26:13,2.17,2.23e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24661696860790722,-0.24661696860790722,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-09 03:26:43,2.17,2.18e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-09 03:27:43,2.17,2.18e-07,0.959,0.00103,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.20633100693148065,-0.20633100693148065,1,0.20633100693148065,-0.20633100693148065
2025-07-09 03:28:13,2.17,2.18e-07,0.954,0.00101,"IG on, CG on",False,False,"['IG on', 'CG on']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,IG on,CG on,CH normal,1,0.24296299449390368,-0.24296299449390368,1,0.24851725622686638,-0.24851725622686638,1,0.24296299449390368,-0.24296299449390368
